request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
130,True,0.23016041982918978,22.998725454322994,2041,1024,3065,server_usage,2814,
131,True,0.20243726950138807,22.963813301175833,2041,1024,3065,server_usage,4049,
132,True,0.20090716890990734,22.970503885298967,2041,1024,3065,server_usage,4049,
133,True,0.14821751788258553,22.896053448319435,2041,1024,3065,server_usage,2035,
134,True,0.12570544704794884,22.852782487869263,2041,1024,3065,server_usage,3600,
135,True,0.25900255609303713,23.030395925045013,2041,1024,3065,server_usage,3487,
136,True,0.16852428670972586,22.892384061589837,2041,1024,3065,server_usage,2035,
137,True,0.2585888775065541,23.032465452328324,2041,1024,3065,server_usage,3487,
138,True,0.1980527751147747,22.961085685528815,2041,1024,3065,server_usage,4049,
139,True,0.28553654812276363,23.06052913237363,2041,1024,3065,server_usage,2627,
140,True,0.14499816671013832,22.893493589945138,2041,1024,3065,server_usage,2035,
141,True,0.22855848353356123,22.992561910301447,2041,1024,3065,server_usage,2814,
142,True,0.0657715080305934,22.716482466086745,2041,1024,3065,server_usage,3493,
143,True,0.25314235407859087,23.026132388971746,2041,1024,3065,server_usage,3487,
144,True,0.21790053974837065,22.98340696655214,2041,1024,3065,server_usage,2814,
145,True,0.2189643019810319,22.98499103821814,2041,1024,3065,server_usage,2814,
146,True,0.1887092962861061,22.958712317049503,2041,1024,3065,server_usage,4049,
147,True,0.22030331287533045,22.986378581263125,2041,1024,3065,server_usage,2814,
148,True,0.11112915631383657,22.845627177506685,2041,1024,3065,server_usage,3600,
149,True,0.16208662651479244,22.92570368666202,2041,1024,3065,server_usage,3169,
150,True,0.21616213768720627,22.992066418752074,2041,1024,3065,server_usage,2814,
151,True,0.21631149761378765,22.990353332832456,2041,1024,3065,server_usage,2814,
152,True,0.24714787025004625,23.022460928186774,2041,1024,3065,server_usage,3487,
153,True,0.18590748123824596,22.94611403066665,2041,1024,3065,server_usage,4049,
154,True,0.2138799298554659,22.98258827533573,2041,1024,3065,server_usage,2814,
155,True,0.21540995128452778,22.98820971790701,2041,1024,3065,server_usage,2814,
156,True,0.16026296373456717,22.931314580142498,2041,1024,3065,server_usage,3169,
157,True,0.15709830541163683,22.928045184351504,2041,1024,3065,server_usage,3169,
158,True,0.182190983556211,22.942137263715267,2041,1024,3065,server_usage,4049,
159,True,0.24198625329881907,23.016070117242634,2041,1024,3065,server_usage,3487,
160,True,0.2443740675225854,23.012294127605855,2041,1024,3065,server_usage,3487,
161,True,0.2710143607109785,23.19681507907808,2041,1024,3065,server_usage,2627,
162,True,0.15006680879741907,22.87493057269603,2041,1024,3065,server_usage,2035,
163,True,0.05034956522285938,22.75585527624935,2041,1024,3065,server_usage,1962,
164,True,0.07679630257189274,22.794881326146424,2041,1024,3065,server_usage,3704,
165,True,0.25416613183915615,23.031186283566058,2041,1024,3065,server_usage,2627,
166,True,0.1678300891071558,22.93819524347782,2041,1024,3065,server_usage,4049,
167,True,0.2258442137390375,23.000618617981672,2041,1024,3065,server_usage,3487,
168,True,0.2555985990911722,23.030377921648324,2041,1024,3065,server_usage,2627,
169,True,0.22486294712871313,23.000403883866966,2041,1024,3065,server_usage,3487,
170,True,0.16321184486150742,22.922163551673293,2041,1024,3065,server_usage,4049,
171,True,0.1626524617895484,22.92561836540699,2041,1024,3065,server_usage,4049,
172,True,0.25102955754846334,23.026400312781334,2041,1024,3065,server_usage,2627,
173,True,0.13009680341929197,22.855520111508667,2041,1024,3065,server_usage,2035,
174,True,0.1314402548596263,22.86299035605043,2041,1024,3065,server_usage,2035,
175,True,0.126916216686368,22.849462538026273,2041,1024,3065,server_usage,2035,
176,True,0.12911276146769524,22.899183560162783,2041,1024,3065,server_usage,3169,
177,True,0.1475888043642044,22.918076989240944,2041,1024,3065,server_usage,4049,
