request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
223,True,0.08057605568319559,31.27716634888202,2041,1024,3065,server_usage,4079,
224,True,0.08035832643508911,31.640497198328376,2041,1024,3065,server_usage,3540,
225,True,0.052226374857127666,31.65735941939056,2041,1024,3065,server_usage,3593,
226,True,0.05032479576766491,31.826672333292663,2041,1024,3065,server_usage,3285,
227,True,0.05215952917933464,31.891336450353265,2041,1024,3065,server_usage,3753,
228,True,0.05220617726445198,31.91907310858369,2041,1024,3065,server_usage,4017,
229,True,0.06957770511507988,32.02442624233663,2041,1024,3065,server_usage,3165,
230,True,0.0648709749802947,32.15393069572747,2041,1024,3065,server_usage,3901,
231,True,0.07455582544207573,32.32931551896036,2041,1024,3065,server_usage,2885,
232,True,0.08113907743245363,32.53015373274684,2041,1024,3065,server_usage,3395,
233,True,0.0788513096049428,32.42673000972718,2041,1024,3065,server_usage,3395,
234,True,0.0527530163526535,32.54154507443309,2041,1024,3065,server_usage,3399,
235,True,0.07083691470324993,32.690195355564356,2041,1024,3065,server_usage,3228,
236,True,0.06791173946112394,32.75329413637519,2041,1024,3065,server_usage,4287,
237,True,0.053474524058401585,32.867126860655844,2041,1024,3065,server_usage,1962,
238,True,0.05262160860002041,32.81230586208403,2041,1024,3065,server_usage,1962,
239,True,0.07558554317802191,32.94618257600814,2041,1024,3065,server_usage,3191,
240,True,0.059629288502037525,32.98458214383572,2041,1024,3065,server_usage,3071,
241,True,0.05432931240648031,33.00272203888744,2041,1024,3065,server_usage,3245,
242,True,0.06747073959559202,33.266355781815946,2041,1024,3065,server_usage,3868,
243,True,0.05435888934880495,33.40459354408085,2041,1024,3065,server_usage,3797,
244,True,0.05245281010866165,33.237893557175994,2041,1024,3065,server_usage,3047,
245,True,0.053356973454356194,33.20596211403608,2041,1024,3065,server_usage,4456,
246,True,0.06130655575543642,33.339318016543984,2041,1024,3065,server_usage,3788,
247,True,0.05558365397155285,33.41596815455705,2041,1024,3065,server_usage,3843,
248,True,0.05690954998135567,33.44543697312474,2041,1024,3065,server_usage,3176,
249,True,0.05628328025341034,33.44403114635497,2041,1024,3065,server_usage,3063,
250,True,0.05588220525532961,33.49110487289727,2041,1024,3065,server_usage,2984,
251,True,0.05303836241364479,33.58683920092881,2041,1024,3065,server_usage,3869,
252,True,0.055827983655035496,33.72783384285867,2041,1024,3065,server_usage,3683,
253,True,0.05489817447960377,33.80892294552177,2041,1024,3065,server_usage,2910,
254,True,0.05538589134812355,33.654075969941914,2041,1024,3065,server_usage,3001,
255,True,0.05129568371921778,33.74154991004616,2041,1024,3065,server_usage,3636,
256,True,0.781893122009933,24.752110162749887,2041,1024,3065,server_usage,3186,
257,True,0.7827752716839314,24.739435005001724,2041,1024,3065,server_usage,3186,
258,True,0.7832966838032007,24.746957964263856,2041,1024,3065,server_usage,3186,
259,True,0.7812627553939819,24.747573534026742,2041,1024,3065,server_usage,3186,
260,True,0.7784383296966553,24.73821732401848,2041,1024,3065,server_usage,3186,
261,True,0.7808290189132094,24.734327691607177,2041,1024,3065,server_usage,3186,
262,True,0.7775857737287879,24.735927874222398,2041,1024,3065,server_usage,3186,
263,True,0.7783634886145592,24.747139968909323,2041,1024,3065,server_usage,3186,
264,True,0.777350191026926,24.74643446970731,2041,1024,3065,server_usage,3186,
265,True,0.7738198861479759,24.740425860509276,2041,1024,3065,server_usage,3186,
266,True,0.768785560503602,24.737275891005993,2041,1024,3065,server_usage,3186,
267,True,0.7681111404672265,24.731899491511285,2041,1024,3065,server_usage,3186,
268,True,0.7709096381440759,24.737895326688886,2041,1024,3065,server_usage,3186,
269,True,0.7667881799861789,24.721798988990486,2041,1024,3065,server_usage,3186,
270,True,0.7680188464000821,24.724342366680503,2041,1024,3065,server_usage,3186,
271,True,0.7660955768078566,24.72185806091875,2041,1024,3065,server_usage,3186,
272,True,0.7674582526087761,24.723454676568508,2041,1024,3065,server_usage,3186,
273,True,0.767214042134583,24.731647627428174,2041,1024,3065,server_usage,3186,
274,True,0.7209820998832583,24.745290646329522,2041,1024,3065,server_usage,3063,
275,True,0.6787391286343336,24.6299340846017,2041,1024,3065,server_usage,3186,
276,True,0.7214875016361475,24.738396319560707,2041,1024,3065,server_usage,3063,
277,True,0.6755023151636124,24.631613455712795,2041,1024,3065,server_usage,3186,
278,True,0.6777797108516097,24.630489207804203,2041,1024,3065,server_usage,3186,
279,True,0.6769060473889112,24.643978720530868,2041,1024,3065,server_usage,3186,
280,True,0.6762827932834625,24.642821380868554,2041,1024,3065,server_usage,3186,
281,True,0.6758771501481533,24.629384208470583,2041,1024,3065,server_usage,3186,
282,True,0.6721841702237725,24.63842822238803,2041,1024,3065,server_usage,3186,
283,True,0.6639786539599299,24.63387477118522,2041,1024,3065,server_usage,3186,
284,True,0.6692435843870044,24.62783280853182,2041,1024,3065,server_usage,3186,
285,True,0.7140471674501896,24.726096647791564,2041,1024,3065,server_usage,3063,
286,True,0.6673190919682384,24.619372724555433,2041,1024,3065,server_usage,3186,
287,True,0.6615591794252396,24.629083070904016,2041,1024,3065,server_usage,3186,
288,True,0.7086890516802669,24.714675391092896,2041,1024,3065,server_usage,3063,
289,True,0.7114555286243558,24.715578901581466,2041,1024,3065,server_usage,3063,
290,True,0.7058493858203292,24.71890712622553,2041,1024,3065,server_usage,3063,
291,True,0.7087506866082549,24.719303621910512,2041,1024,3065,server_usage,3063,
